,N,F0,m,d_ms,d0,v0,prob,collision
565,10.0,-2790.0,1700.0,1223.0,3.0,87.0,0.5,1.0
566,11.0,-1461.0,1281.0,787.0,5.0,89.0,0.5,0.0
567,5.0,-1196.0,1791.0,566.0,5.0,71.0,0.5,0.0
568,10.0,-4058.0,1287.0,1315.0,5.0,80.0,0.5,1.0
569,3.0,-2253.0,1214.0,683.0,2.0,77.0,0.5,1.0
570,4.0,-3187.0,1285.0,589.0,3.0,97.0,0.5,0.0
571,4.0,-1030.0,1463.0,1059.0,2.0,154.0,0.5,1.0
572,8.0,-4861.0,1851.0,536.0,2.0,115.0,0.5,1.0
573,6.0,-4786.0,1233.0,715.0,2.0,125.0,0.5,1.0
575,7.0,-119.0,1701.0,674.0,4.0,123.0,0.5,1.0
578,3.0,-1179.0,1759.0,941.0,2.0,99.0,0.5,1.0
579,4.0,-1315.0,1545.0,1391.0,5.0,90.0,0.5,0.0
580,3.0,-4093.0,1228.0,1351.0,5.0,82.0,0.5,0.0
582,9.0,-3868.0,1805.0,1016.0,2.0,133.0,0.5,1.0
583,3.0,-1649.0,1734.0,692.0,5.0,134.0,0.5,0.0
584,8.0,-1977.0,1552.0,1068.0,4.0,140.0,0.5,0.0
585,8.0,-2022.0,1435.0,541.0,2.0,86.0,0.5,1.0
586,11.0,-4800.0,1767.0,869.0,2.0,122.0,0.5,1.0
589,3.0,-2213.0,1976.0,502.0,2.0,75.0,0.5,1.0
591,3.0,-602.0,1622.0,1080.0,4.0,67.0,0.5,0.0
594,9.0,-3643.0,1783.0,1402.0,2.0,82.0,0.5,1.0
595,11.0,-4562.0,1547.0,569.0,4.0,85.0,0.5,0.0
597,3.0,-3074.0,1768.0,856.0,4.0,123.0,0.5,0.0
599,9.0,-394.0,1624.0,1070.0,5.0,98.0,0.5,0.0
601,3.0,-1391.0,1919.0,768.0,2.0,102.0,0.5,1.0
603,6.0,-3151.0,1968.0,1033.0,2.0,98.0,0.5,1.0
605,10.0,-1475.0,1072.0,909.0,2.0,86.0,0.5,1.0
606,9.0,-3370.0,1203.0,894.0,4.0,135.0,0.5,0.0
607,6.0,-4328.0,1298.0,818.0,2.0,65.0,0.5,1.0
609,7.0,-3895.0,1309.0,1483.0,4.0,117.0,0.5,0.0
610,11.0,-1697.0,1068.0,1073.0,3.0,120.0,0.5,0.0
611,5.0,-851.0,1044.0,621.0,3.0,100.0,0.5,0.0
613,9.0,-826.0,1649.0,1048.0,3.0,100.0,0.5,0.0
614,8.0,-849.0,1620.0,1400.0,2.0,72.0,0.5,1.0
615,8.0,-2645.0,1322.0,1267.0,2.0,136.0,0.5,1.0
619,11.0,-3857.0,1718.0,1059.0,5.0,102.0,0.5,0.0
620,5.0,-268.0,1166.0,1390.0,4.0,74.0,0.5,0.0
622,9.0,-4292.0,1834.0,1243.0,4.0,133.0,0.5,0.0
623,5.0,-3568.0,1633.0,847.0,4.0,142.0,0.5,0.0
624,10.0,-2095.0,1369.0,958.0,5.0,99.0,0.5,0.0
626,5.0,-555.0,1209.0,685.0,4.0,111.0,0.5,0.0
627,5.0,-1902.0,1468.0,1181.0,2.0,82.0,0.5,1.0
629,3.0,-3605.0,1743.0,801.0,3.0,82.0,0.5,0.0
632,9.0,-2452.0,1545.0,1281.0,3.0,85.0,0.5,1.0
633,4.0,-484.0,1196.0,1139.0,5.0,78.0,0.5,0.0
635,8.0,-438.0,1126.0,855.0,2.0,78.0,0.5,1.0
639,9.0,-4154.0,1337.0,1443.0,4.0,124.0,0.5,1.0
640,3.0,-2347.0,1180.0,1323.0,4.0,119.0,0.5,0.0
641,4.0,-778.0,1081.0,1134.0,2.0,62.0,0.5,1.0
642,5.0,-2572.0,1559.0,1488.0,2.0,116.0,0.5,1.0
644,5.0,-2492.0,1046.0,1411.0,2.0,123.0,0.5,1.0
645,7.0,-4580.0,1836.0,1271.0,3.0,154.0,0.5,1.0
647,8.0,-901.0,1966.0,560.0,3.0,140.0,0.5,0.0
650,11.0,-2247.0,1927.0,1240.0,4.0,125.0,0.5,0.0
652,11.0,-1421.0,1389.0,1135.0,5.0,74.0,0.5,0.0
654,3.0,-3438.0,1007.0,1361.0,2.0,130.0,0.5,1.0
657,9.0,-3558.0,1187.0,1373.0,5.0,130.0,0.5,1.0
658,9.0,-3761.0,1452.0,1460.0,2.0,105.0,0.5,1.0
660,10.0,-919.0,1257.0,582.0,2.0,139.0,0.5,1.0
661,9.0,-1109.0,1543.0,1329.0,5.0,85.0,0.5,0.0
662,8.0,-946.0,1544.0,609.0,2.0,151.0,0.5,1.0
666,5.0,-2951.0,1957.0,617.0,5.0,125.0,0.5,0.0
667,9.0,-1319.0,1980.0,1226.0,2.0,136.0,0.5,1.0
669,6.0,-4280.0,1152.0,1498.0,3.0,80.0,0.5,0.0
671,11.0,-4675.0,1836.0,1042.0,4.0,92.0,0.5,0.0
672,4.0,-2251.0,1064.0,1304.0,4.0,81.0,0.5,0.0
675,5.0,-444.0,1197.0,1392.0,2.0,151.0,0.5,1.0
676,4.0,-119.0,1731.0,839.0,5.0,131.0,0.5,1.0
681,7.0,-276.0,1553.0,580.0,4.0,137.0,0.5,1.0
684,3.0,-1838.0,1833.0,1052.0,3.0,85.0,0.5,1.0
685,10.0,-2218.0,1048.0,1140.0,2.0,146.0,0.5,1.0
686,11.0,-303.0,1623.0,1303.0,5.0,143.0,0.5,1.0
687,3.0,-3260.0,1906.0,820.0,2.0,99.0,0.5,1.0
689,7.0,-778.0,1560.0,734.0,2.0,66.0,0.5,1.0
693,9.0,-1798.0,1489.0,1394.0,3.0,129.0,0.5,0.0
695,7.0,-4519.0,1624.0,756.0,5.0,60.0,0.5,0.0
696,4.0,-3261.0,1244.0,1242.0,2.0,130.0,0.5,1.0
699,6.0,-2611.0,1712.0,617.0,5.0,125.0,0.5,0.0
700,10.0,-2682.0,1758.0,681.0,2.0,95.0,0.5,1.0
702,3.0,-4581.0,1257.0,1427.0,3.0,147.0,0.5,0.0
703,9.0,-2091.0,1548.0,1466.0,5.0,101.0,0.5,0.0
704,5.0,-2718.0,1288.0,1002.0,2.0,124.0,0.5,1.0
705,11.0,-3018.0,1918.0,1382.0,4.0,123.0,0.5,1.0
708,11.0,-3506.0,1652.0,534.0,5.0,120.0,0.5,0.0
709,7.0,-2253.0,1460.0,1350.0,4.0,121.0,0.5,0.0
713,3.0,-1015.0,1281.0,1327.0,5.0,132.0,0.5,0.0
714,8.0,-2891.0,1174.0,655.0,4.0,75.0,0.5,0.0
715,6.0,-331.0,1674.0,1090.0,5.0,64.0,0.5,0.0
716,9.0,-3688.0,1650.0,1193.0,2.0,107.0,0.5,1.0
717,4.0,-707.0,1266.0,1127.0,5.0,66.0,0.5,0.0
718,7.0,-442.0,1834.0,1221.0,3.0,77.0,0.5,0.0
719,11.0,-3783.0,1411.0,1278.0,5.0,75.0,0.5,1.0
720,4.0,-917.0,1393.0,1476.0,3.0,129.0,0.5,0.0
721,4.0,-892.0,1138.0,545.0,5.0,60.0,0.5,0.0
722,5.0,-4259.0,1027.0,980.0,5.0,122.0,0.5,0.0
723,9.0,-410.0,1366.0,1020.0,4.0,103.0,0.5,0.0
724,5.0,-1508.0,1313.0,1026.0,5.0,90.0,0.5,0.0
725,11.0,-4270.0,1576.0,1178.0,5.0,132.0,0.5,0.0
727,11.0,-2011.0,1530.0,1260.0,4.0,74.0,0.5,0.0
728,7.0,-3681.0,1832.0,1066.0,5.0,89.0,0.5,0.0
729,5.0,-1202.0,1811.0,841.0,3.0,85.0,0.5,1.0
730,8.0,-592.0,1017.0,1320.0,5.0,67.0,0.5,0.0
731,5.0,-1314.0,1655.0,799.0,4.0,132.0,0.5,0.0
732,7.0,-1925.0,1062.0,1468.0,5.0,134.0,0.5,0.0
734,11.0,-3279.0,1526.0,1055.0,4.0,73.0,0.5,0.0
737,5.0,-3410.0,1901.0,514.0,5.0,144.0,0.5,0.0
738,7.0,-2040.0,1604.0,1390.0,3.0,77.0,0.5,0.0
740,6.0,-4439.0,1638.0,1147.0,5.0,102.0,0.5,0.0
741,8.0,-3269.0,1256.0,1441.0,2.0,72.0,0.5,1.0
742,4.0,-2228.0,1752.0,680.0,3.0,140.0,0.5,1.0
743,5.0,-3222.0,1425.0,968.0,5.0,90.0,0.5,0.0
744,11.0,-4398.0,1531.0,1384.0,3.0,144.0,0.5,1.0
745,6.0,-2093.0,1139.0,1312.0,5.0,120.0,0.5,0.0
746,8.0,-4521.0,1239.0,1082.0,4.0,76.0,0.5,0.0
750,5.0,-1450.0,1656.0,1267.0,4.0,101.0,0.5,0.0
752,7.0,-1437.0,1726.0,682.0,4.0,88.0,0.5,0.0
753,8.0,-1089.0,1804.0,564.0,3.0,62.0,0.5,0.0
754,10.0,-1680.0,1139.0,800.0,3.0,102.0,0.5,1.0
756,11.0,-997.0,1359.0,1238.0,2.0,67.0,0.5,1.0
757,7.0,-3194.0,1443.0,1210.0,4.0,80.0,0.5,0.0
758,4.0,-3558.0,1113.0,617.0,2.0,77.0,0.5,1.0
760,3.0,-676.0,1505.0,594.0,5.0,117.0,0.5,0.0
764,9.0,-2568.0,1549.0,1321.0,2.0,76.0,0.5,1.0
765,9.0,-367.0,1132.0,821.0,2.0,121.0,0.5,1.0
766,6.0,-2070.0,1967.0,891.0,3.0,84.0,0.5,0.0
767,4.0,-4333.0,1357.0,648.0,5.0,138.0,0.5,0.0
768,9.0,-2057.0,1814.0,1314.0,2.0,137.0,0.5,1.0
769,11.0,-2553.0,1914.0,1035.0,2.0,156.0,0.5,1.0
771,7.0,-2010.0,1104.0,731.0,3.0,132.0,0.5,1.0
773,6.0,-4360.0,1169.0,734.0,2.0,72.0,0.5,1.0
774,10.0,-1656.0,1803.0,776.0,3.0,95.0,0.5,0.0
778,6.0,-1083.0,1179.0,898.0,5.0,143.0,0.5,0.0
779,3.0,-4431.0,1085.0,1077.0,3.0,154.0,0.5,0.0
781,10.0,-912.0,1994.0,1326.0,2.0,72.0,0.5,1.0
782,3.0,-1292.0,1001.0,1223.0,5.0,99.0,0.5,0.0
784,3.0,-4224.0,1812.0,518.0,4.0,130.0,0.5,0.0
785,6.0,-3222.0,1463.0,774.0,3.0,127.0,0.5,1.0
786,7.0,-1346.0,1167.0,596.0,2.0,86.0,0.5,1.0
789,6.0,-2105.0,1309.0,821.0,2.0,100.0,0.5,1.0
790,8.0,-479.0,1510.0,1140.0,5.0,127.0,0.5,0.0
791,7.0,-2227.0,1397.0,536.0,4.0,72.0,0.5,0.0
794,5.0,-3461.0,1139.0,1396.0,3.0,152.0,0.5,1.0
795,7.0,-3737.0,1744.0,797.0,5.0,141.0,0.5,0.0
796,4.0,-1397.0,1080.0,725.0,5.0,81.0,0.5,0.0
797,9.0,-4145.0,1086.0,856.0,2.0,140.0,0.5,1.0
798,6.0,-4551.0,1222.0,615.0,3.0,140.0,0.5,0.0
800,8.0,-1663.0,1011.0,982.0,5.0,130.0,0.5,0.0
801,8.0,-1748.0,1146.0,1461.0,2.0,143.0,0.5,1.0
804,10.0,-2411.0,1069.0,1242.0,5.0,149.0,0.5,1.0
805,11.0,-4265.0,1713.0,647.0,2.0,63.0,0.5,1.0
807,6.0,-3088.0,1623.0,1172.0,3.0,123.0,0.5,0.0
808,11.0,-4098.0,1512.0,1299.0,4.0,90.0,0.5,1.0
812,5.0,-4380.0,1956.0,1061.0,2.0,146.0,0.5,1.0
813,3.0,-641.0,1570.0,1153.0,4.0,93.0,0.5,0.0
814,6.0,-2060.0,1281.0,851.0,3.0,115.0,0.5,1.0
815,7.0,-1071.0,1235.0,1356.0,5.0,84.0,0.5,0.0
816,5.0,-189.0,1187.0,927.0,4.0,136.0,0.5,1.0
817,11.0,-3357.0,1157.0,1099.0,3.0,104.0,0.5,1.0
818,8.0,-761.0,1623.0,1297.0,3.0,144.0,0.5,0.0
819,5.0,-1912.0,1227.0,1094.0,3.0,136.0,0.5,1.0
820,3.0,-2683.0,1052.0,729.0,3.0,76.0,0.5,0.0
821,3.0,-3577.0,1655.0,1340.0,3.0,89.0,0.5,0.0
824,9.0,-1974.0,1427.0,1150.0,3.0,109.0,0.5,1.0
825,9.0,-3039.0,1788.0,1157.0,4.0,146.0,0.5,0.0
829,7.0,-1401.0,1536.0,1210.0,2.0,118.0,0.5,1.0
830,8.0,-4593.0,1424.0,1181.0,3.0,71.0,0.5,0.0
831,3.0,-2998.0,1537.0,1490.0,3.0,158.0,0.5,0.0
832,11.0,-4976.0,1294.0,1161.0,5.0,124.0,0.5,1.0
833,6.0,-4179.0,1662.0,1029.0,2.0,95.0,0.5,1.0
835,10.0,-1616.0,1227.0,573.0,5.0,90.0,0.5,0.0
836,8.0,-3068.0,1259.0,1465.0,4.0,87.0,0.5,0.0
838,7.0,-1463.0,1694.0,557.0,2.0,66.0,0.5,1.0
839,9.0,-3400.0,1762.0,800.0,5.0,146.0,0.5,0.0
841,6.0,-2895.0,1725.0,1112.0,2.0,81.0,0.5,1.0
842,4.0,-4487.0,1249.0,1396.0,2.0,140.0,0.5,1.0
843,9.0,-674.0,1483.0,1436.0,2.0,83.0,0.5,1.0
844,8.0,-1568.0,1017.0,1443.0,5.0,61.0,0.5,0.0
846,4.0,-1275.0,1195.0,1433.0,2.0,84.0,0.5,1.0
848,3.0,-1945.0,1383.0,858.0,3.0,85.0,0.5,0.0
850,8.0,-4528.0,1453.0,576.0,4.0,128.0,0.5,0.0
851,7.0,-3751.0,1406.0,503.0,3.0,128.0,0.5,0.0
852,10.0,-2940.0,1098.0,1012.0,3.0,126.0,0.5,0.0
853,5.0,-4709.0,1303.0,770.0,5.0,106.0,0.5,0.0
854,9.0,-2302.0,1986.0,1266.0,2.0,87.0,0.5,1.0
855,3.0,-4990.0,1039.0,1441.0,4.0,126.0,0.5,0.0
856,5.0,-3026.0,1637.0,1020.0,4.0,61.0,0.5,0.0
857,5.0,-237.0,1194.0,775.0,5.0,70.0,0.5,0.0
858,8.0,-641.0,1179.0,1315.0,3.0,139.0,0.5,1.0
859,9.0,-1347.0,1272.0,1247.0,4.0,120.0,0.5,0.0
860,9.0,-4074.0,1119.0,655.0,4.0,126.0,0.5,0.0
861,7.0,-1952.0,1717.0,882.0,4.0,121.0,0.5,0.0
862,4.0,-1500.0,1315.0,1231.0,3.0,120.0,0.5,0.0
863,6.0,-2642.0,1967.0,992.0,2.0,104.0,0.5,1.0
864,5.0,-1046.0,1158.0,1443.0,4.0,126.0,0.5,0.0
865,6.0,-4877.0,1888.0,649.0,2.0,149.0,0.5,1.0
868,9.0,-4487.0,1255.0,605.0,2.0,142.0,0.5,1.0
869,3.0,-1156.0,1131.0,1470.0,5.0,121.0,0.5,0.0
870,8.0,-748.0,1275.0,528.0,5.0,108.0,0.5,0.0
871,5.0,-2785.0,1063.0,650.0,3.0,106.0,0.5,0.0
872,8.0,-952.0,1912.0,870.0,4.0,63.0,0.5,0.0
874,8.0,-3911.0,1596.0,543.0,3.0,144.0,0.5,1.0
875,9.0,-3871.0,1195.0,567.0,5.0,159.0,0.5,0.0
876,4.0,-866.0,1285.0,1000.0,2.0,97.0,0.5,1.0
878,10.0,-3114.0,1519.0,1126.0,2.0,101.0,0.5,1.0
879,9.0,-3577.0,1464.0,899.0,3.0,92.0,0.5,0.0
880,10.0,-141.0,1025.0,695.0,5.0,102.0,0.5,1.0
882,5.0,-2684.0,1525.0,914.0,4.0,99.0,0.5,0.0
884,10.0,-4345.0,1947.0,597.0,4.0,88.0,0.5,0.0
886,5.0,-2262.0,1466.0,525.0,4.0,74.0,0.5,0.0
887,9.0,-3854.0,1868.0,949.0,4.0,121.0,0.5,0.0
889,7.0,-3117.0,1757.0,842.0,2.0,138.0,0.5,1.0
891,6.0,-4001.0,1541.0,638.0,4.0,110.0,0.5,0.0
892,6.0,-661.0,1665.0,520.0,3.0,76.0,0.5,0.0
893,5.0,-4782.0,1723.0,1218.0,5.0,157.0,0.5,0.0
894,10.0,-3775.0,1543.0,1169.0,5.0,94.0,0.5,0.0
896,11.0,-1143.0,1579.0,708.0,4.0,84.0,0.5,0.0
897,8.0,-452.0,1890.0,1305.0,4.0,94.0,0.5,0.0
898,10.0,-4932.0,1681.0,1409.0,5.0,110.0,0.5,1.0
900,8.0,-439.0,1544.0,1356.0,3.0,79.0,0.5,0.0
901,3.0,-970.0,1606.0,742.0,5.0,77.0,0.5,0.0
903,6.0,-4704.0,1719.0,553.0,4.0,101.0,0.5,0.0
904,3.0,-4686.0,1397.0,1022.0,2.0,116.0,0.5,1.0
905,8.0,-639.0,1133.0,1047.0,4.0,152.0,0.5,1.0
907,6.0,-2959.0,1895.0,607.0,5.0,137.0,0.5,0.0
909,3.0,-2453.0,1582.0,760.0,4.0,93.0,0.5,0.0
910,6.0,-911.0,1934.0,548.0,2.0,97.0,0.5,1.0
912,3.0,-421.0,1662.0,1364.0,3.0,115.0,0.5,1.0
914,10.0,-4548.0,1282.0,1396.0,5.0,131.0,0.5,1.0
915,11.0,-433.0,1559.0,532.0,3.0,72.0,0.5,0.0
916,11.0,-3091.0,1398.0,631.0,2.0,97.0,0.5,1.0
917,6.0,-2876.0,1063.0,793.0,5.0,86.0,0.5,0.0
919,10.0,-4069.0,1261.0,1465.0,3.0,90.0,0.5,1.0
921,11.0,-1298.0,1210.0,622.0,4.0,99.0,0.5,0.0
923,5.0,-519.0,1291.0,785.0,5.0,110.0,0.5,0.0
925,5.0,-935.0,1772.0,723.0,4.0,153.0,0.5,0.0
926,7.0,-915.0,1736.0,792.0,4.0,66.0,0.5,0.0
927,7.0,-1255.0,1685.0,645.0,4.0,151.0,0.5,0.0
928,10.0,-4765.0,1533.0,1072.0,4.0,152.0,0.5,0.0
929,7.0,-1125.0,1430.0,1111.0,5.0,74.0,0.5,0.0
930,6.0,-2909.0,1019.0,626.0,4.0,106.0,0.5,0.0
931,5.0,-2551.0,1180.0,976.0,4.0,146.0,0.5,0.0
932,10.0,-2809.0,1661.0,688.0,5.0,115.0,0.5,0.0
933,10.0,-3648.0,1552.0,1375.0,2.0,75.0,0.5,1.0
935,10.0,-4701.0,1071.0,1337.0,4.0,103.0,0.5,1.0
936,7.0,-3948.0,1577.0,1363.0,3.0,70.0,0.5,1.0
940,3.0,-158.0,1565.0,1192.0,4.0,66.0,0.5,0.0
941,9.0,-1808.0,1189.0,1048.0,4.0,67.0,0.5,0.0
943,9.0,-4506.0,1755.0,915.0,4.0,140.0,0.5,0.0
944,10.0,-1789.0,1465.0,1012.0,3.0,145.0,0.5,0.0
945,10.0,-3197.0,1320.0,901.0,2.0,75.0,0.5,1.0
946,11.0,-4678.0,1854.0,1110.0,4.0,91.0,0.5,0.0
948,8.0,-4435.0,1768.0,905.0,2.0,89.0,0.5,1.0
950,4.0,-491.0,1939.0,1490.0,5.0,158.0,0.5,1.0
951,11.0,-476.0,1867.0,992.0,4.0,116.0,0.5,0.0
952,4.0,-140.0,1854.0,574.0,5.0,150.0,0.5,1.0
955,4.0,-3128.0,1216.0,1229.0,4.0,130.0,0.5,0.0
956,11.0,-256.0,1023.0,1487.0,5.0,91.0,0.5,0.0
957,4.0,-4190.0,1282.0,755.0,2.0,159.0,0.5,1.0
959,3.0,-2175.0,1101.0,1296.0,4.0,101.0,0.5,0.0
960,4.0,-2095.0,1487.0,1094.0,5.0,137.0,0.5,0.0
961,6.0,-2275.0,1316.0,1112.0,4.0,149.0,0.5,0.0
962,3.0,-3926.0,1213.0,1458.0,5.0,87.0,0.5,0.0
964,9.0,-1319.0,1590.0,1236.0,3.0,68.0,0.5,0.0
965,8.0,-3779.0,1409.0,1116.0,3.0,92.0,0.5,1.0
966,11.0,-3911.0,1688.0,793.0,2.0,123.0,0.5,1.0
967,6.0,-4128.0,1173.0,631.0,2.0,152.0,0.5,1.0
968,9.0,-1212.0,1195.0,1170.0,2.0,60.0,0.5,1.0
969,9.0,-4300.0,1738.0,941.0,3.0,103.0,0.5,1.0
970,7.0,-2252.0,1038.0,1485.0,4.0,122.0,0.5,0.0
971,9.0,-4469.0,1511.0,1224.0,2.0,92.0,0.5,1.0
972,11.0,-447.0,1466.0,656.0,2.0,72.0,0.5,1.0
975,11.0,-3090.0,1097.0,703.0,2.0,125.0,0.5,1.0
976,5.0,-265.0,1133.0,1353.0,2.0,94.0,0.5,1.0
977,6.0,-3403.0,1276.0,1427.0,3.0,131.0,0.5,1.0
979,3.0,-4936.0,1290.0,1440.0,4.0,75.0,0.5,0.0
980,4.0,-681.0,1446.0,502.0,5.0,66.0,0.5,0.0
981,10.0,-4652.0,1951.0,1006.0,4.0,158.0,0.5,0.0
982,5.0,-1940.0,1501.0,706.0,3.0,127.0,0.5,0.0
983,5.0,-3506.0,1933.0,843.0,2.0,101.0,0.5,1.0
985,9.0,-2478.0,1096.0,1488.0,2.0,98.0,0.5,1.0
987,8.0,-4030.0,1151.0,584.0,4.0,148.0,0.5,0.0
989,3.0,-2198.0,1247.0,1381.0,5.0,118.0,0.5,0.0
991,6.0,-4225.0,1608.0,1217.0,4.0,68.0,0.5,0.0
993,8.0,-425.0,1928.0,1212.0,3.0,108.0,0.5,1.0
995,8.0,-2815.0,1416.0,1443.0,2.0,149.0,0.5,1.0
996,8.0,-1537.0,1682.0,1168.0,5.0,109.0,0.5,0.0
997,9.0,-4303.0,1173.0,947.0,2.0,146.0,0.5,1.0
999,4.0,-2395.0,1593.0,1079.0,5.0,87.0,0.5,0.0
1001,4.0,-1373.0,1049.0,881.0,3.0,147.0,0.5,0.0
1002,4.0,-2244.0,1323.0,1278.0,2.0,146.0,0.5,1.0
1003,4.0,-3566.0,1216.0,1464.0,3.0,90.0,0.5,1.0
1004,10.0,-214.0,1891.0,591.0,3.0,130.0,0.5,1.0
1005,9.0,-3984.0,1669.0,646.0,4.0,104.0,0.5,0.0
1006,11.0,-2571.0,1402.0,877.0,3.0,151.0,0.5,0.0
1008,3.0,-3852.0,1053.0,845.0,3.0,106.0,0.5,0.0
1009,9.0,-1128.0,1550.0,1303.0,5.0,79.0,0.5,0.0
1010,10.0,-4186.0,1205.0,1401.0,2.0,95.0,0.5,1.0
1011,6.0,-406.0,1951.0,590.0,4.0,152.0,0.5,1.0
1012,3.0,-4468.0,1770.0,1092.0,3.0,144.0,0.5,0.0
1013,8.0,-2130.0,1066.0,1296.0,5.0,110.0,0.5,0.0
1017,8.0,-3781.0,1553.0,1239.0,5.0,153.0,0.5,0.0
1018,6.0,-1029.0,1215.0,1294.0,5.0,92.0,0.5,0.0
1020,6.0,-2675.0,1033.0,832.0,4.0,139.0,0.5,0.0
1021,7.0,-1464.0,1648.0,862.0,4.0,69.0,0.5,0.0
1023,8.0,-672.0,1449.0,1308.0,5.0,121.0,0.5,0.0
1024,11.0,-1170.0,1581.0,1426.0,4.0,146.0,0.5,0.0
1025,9.0,-3386.0,1693.0,809.0,4.0,64.0,0.5,0.0
1026,11.0,-2035.0,1096.0,1303.0,4.0,103.0,0.5,1.0
1027,6.0,-1348.0,1034.0,821.0,3.0,79.0,0.5,0.0
1028,4.0,-2743.0,1195.0,1379.0,2.0,88.0,0.5,1.0
1030,5.0,-4387.0,1788.0,1447.0,5.0,139.0,0.5,0.0
1031,6.0,-3122.0,1217.0,1219.0,3.0,147.0,0.5,0.0
1032,9.0,-616.0,1631.0,1024.0,3.0,129.0,0.5,1.0
1034,9.0,-676.0,1376.0,1450.0,2.0,70.0,0.5,1.0
1035,6.0,-4151.0,1208.0,1473.0,3.0,156.0,0.5,1.0
1036,6.0,-4988.0,1648.0,662.0,5.0,137.0,0.5,0.0
1037,9.0,-4677.0,1268.0,833.0,5.0,68.0,0.5,0.0
1038,7.0,-3651.0,1907.0,958.0,3.0,152.0,0.5,0.0
1039,5.0,-1847.0,1834.0,628.0,2.0,95.0,0.5,1.0
1040,11.0,-125.0,1200.0,1402.0,5.0,128.0,0.5,1.0
1043,4.0,-3522.0,1376.0,700.0,2.0,122.0,0.5,1.0
1044,10.0,-103.0,1265.0,525.0,3.0,130.0,0.5,1.0
1045,11.0,-1656.0,1273.0,1084.0,2.0,114.0,0.5,1.0
1046,6.0,-3809.0,1862.0,998.0,2.0,107.0,0.5,1.0
1047,11.0,-554.0,1345.0,925.0,3.0,62.0,0.5,1.0
1048,5.0,-155.0,1066.0,1036.0,4.0,152.0,0.5,1.0
1049,6.0,-174.0,1732.0,688.0,2.0,145.0,0.5,1.0
1052,6.0,-4234.0,1114.0,1465.0,4.0,155.0,0.5,0.0
1053,7.0,-2753.0,1649.0,794.0,5.0,92.0,0.5,0.0
1055,3.0,-1805.0,1946.0,578.0,5.0,138.0,0.5,0.0
1056,8.0,-1239.0,1740.0,1018.0,2.0,158.0,0.5,1.0
1057,10.0,-3993.0,1377.0,863.0,5.0,73.0,0.5,0.0
1058,4.0,-1919.0,1242.0,512.0,4.0,143.0,0.5,0.0
1059,11.0,-1511.0,1721.0,1440.0,4.0,68.0,0.5,0.0
1061,4.0,-1531.0,1639.0,1481.0,5.0,113.0,0.5,0.0
1062,10.0,-3821.0,1269.0,870.0,2.0,111.0,0.5,1.0
1064,8.0,-4286.0,1487.0,1080.0,3.0,72.0,0.5,1.0
1065,11.0,-4528.0,1823.0,925.0,4.0,139.0,0.5,0.0
1066,5.0,-4260.0,1614.0,1314.0,3.0,128.0,0.5,0.0
1068,9.0,-261.0,1897.0,679.0,5.0,126.0,0.5,0.0
1069,7.0,-1872.0,1076.0,1259.0,4.0,73.0,0.5,0.0
1070,9.0,-939.0,1618.0,1330.0,4.0,138.0,0.5,0.0
1072,9.0,-997.0,1297.0,738.0,5.0,136.0,0.5,0.0
1073,7.0,-917.0,1784.0,708.0,2.0,94.0,0.5,1.0
1074,9.0,-2559.0,1587.0,557.0,5.0,154.0,0.5,0.0
1075,5.0,-3879.0,1429.0,820.0,5.0,83.0,0.5,0.0
1076,9.0,-488.0,1538.0,707.0,4.0,94.0,0.5,0.0
1078,3.0,-138.0,1969.0,1061.0,2.0,128.0,0.5,1.0
1079,3.0,-2323.0,1135.0,548.0,5.0,121.0,0.5,0.0
1082,6.0,-3407.0,1820.0,726.0,2.0,67.0,0.5,1.0
1083,8.0,-2509.0,1787.0,1108.0,3.0,116.0,0.5,0.0
1086,9.0,-3562.0,1967.0,1193.0,3.0,120.0,0.5,0.0
1087,11.0,-216.0,1697.0,826.0,3.0,152.0,0.5,1.0
1088,3.0,-1378.0,1915.0,519.0,5.0,66.0,0.5,0.0
1089,5.0,-4386.0,1514.0,1361.0,3.0,110.0,0.5,0.0
1091,9.0,-1979.0,1229.0,817.0,5.0,154.0,0.5,0.0
1092,3.0,-1491.0,1494.0,1459.0,4.0,60.0,0.5,0.0
1093,3.0,-2687.0,1683.0,1056.0,5.0,73.0,0.5,0.0
1094,3.0,-2206.0,1807.0,698.0,5.0,68.0,0.5,0.0
1095,5.0,-2432.0,1578.0,1451.0,3.0,124.0,0.5,1.0
1099,7.0,-2459.0,1899.0,1303.0,3.0,71.0,0.5,0.0
1100,10.0,-962.0,1708.0,1330.0,3.0,107.0,0.5,1.0
1101,5.0,-1129.0,1727.0,1014.0,2.0,94.0,0.5,1.0
1102,8.0,-928.0,1524.0,1381.0,2.0,118.0,0.5,1.0
1103,6.0,-384.0,1499.0,931.0,4.0,152.0,0.5,1.0
1104,5.0,-2466.0,1686.0,1327.0,5.0,130.0,0.5,0.0
1105,9.0,-4369.0,1571.0,1407.0,4.0,141.0,0.5,1.0
1106,11.0,-2169.0,1291.0,1171.0,2.0,122.0,0.5,1.0
1107,4.0,-1542.0,1830.0,851.0,2.0,98.0,0.5,1.0
1108,9.0,-1151.0,1374.0,1025.0,2.0,112.0,0.5,1.0
1110,10.0,-3061.0,1896.0,909.0,3.0,135.0,0.5,0.0
1111,7.0,-762.0,1321.0,846.0,2.0,79.0,0.5,1.0
